,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
1314,Madimba,-10.4,40.3333,68.05,90,0,6.11,TZ,2022-08-01 01:58:39,clear sky
1315,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1316,Chicama,-7.8447,-79.1469,59.54,84,18,5.57,PE,2022-08-01 01:58:40,few clouds
1317,Vardo,70.3705,31.1107,49.98,100,100,0.0,NO,2022-08-01 01:49:38,fog
1318,Tagab,34.855,69.6492,74.93,39,0,4.72,AF,2022-08-01 01:58:40,clear sky
1319,Pinheiro Machado,-31.5783,-53.3811,47.05,97,0,3.67,BR,2022-08-01 01:58:41,clear sky
1320,Lavrentiya,65.5833,-171.0,48.56,70,98,5.39,RU,2022-08-01 01:58:41,overcast clouds
1321,Vozrozhdeniye,44.5503,38.2136,72.82,96,47,7.85,RU,2022-08-01 01:58:42,scattered clouds
1322,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1323,Hirara,24.8,125.2833,82.26,94,75,5.75,JP,2022-08-01 01:58:42,light rain
1324,Sao Joao Da Barra,-21.6403,-41.0511,67.03,73,0,5.77,BR,2022-08-01 01:53:20,clear sky
1325,Kapaa,22.0752,-159.319,84.52,67,0,14.97,US,2022-08-01 01:52:20,clear sky
1326,Puerto Ayora,-0.7393,-90.3518,71.55,92,79,5.99,EC,2022-08-01 01:52:42,broken clouds
1327,Clyde River,70.4692,-68.5914,35.83,100,100,5.75,CA,2022-08-01 01:52:29,overcast clouds
1328,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1329,Saskylakh,71.9167,114.0833,45.73,76,100,9.91,RU,2022-08-01 01:52:54,overcast clouds
1330,Mitsamiouli,-11.3847,43.2844,75.09,71,0,3.62,KM,2022-08-01 01:58:44,clear sky
1331,Hilo,19.7297,-155.09,83.28,61,20,14.97,US,2022-08-01 01:51:38,few clouds
1332,Nikolskoye,59.7035,30.7861,57.79,83,100,4.41,RU,2022-08-01 01:51:52,overcast clouds
1333,Nanortalik,60.1432,-45.2371,45.73,95,52,7.54,GL,2022-08-01 01:53:54,broken clouds
1334,Longyearbyen,78.2186,15.6401,49.84,81,40,6.91,SJ,2022-08-01 01:52:41,scattered clouds
1335,Jamestown,42.097,-79.2353,71.24,73,0,0.0,US,2022-08-01 01:51:58,clear sky
1336,Tuktoyaktuk,69.4541,-133.0374,64.4,55,40,4.61,CA,2022-08-01 01:51:38,scattered clouds
1337,Hermanus,-34.4187,19.2345,38.8,74,0,7.54,ZA,2022-08-01 01:51:09,clear sky
1338,Pisco,-13.7,-76.2167,60.85,82,100,9.22,PE,2022-08-01 01:49:28,overcast clouds
1339,Severo-Kurilsk,50.6789,156.125,55.49,78,59,10.25,RU,2022-08-01 01:53:58,broken clouds
1340,Myanaung,18.2833,95.3167,83.98,71,100,5.82,MM,2022-08-01 01:58:46,overcast clouds
1341,Marquette,46.5333,-87.6335,74.64,56,61,8.9,US,2022-08-01 01:54:35,broken clouds
1342,Jamestown,42.097,-79.2353,71.24,73,0,0.0,US,2022-08-01 01:51:58,clear sky
1343,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1344,Butajira,8.1167,38.3667,57.15,94,100,5.03,ET,2022-08-01 01:58:48,light rain
1345,Ponta Do Sol,32.6667,-17.1,70.43,78,3,3.85,PT,2022-08-01 01:53:35,clear sky
1346,Sao Joao Da Barra,-21.6403,-41.0511,67.03,73,0,5.77,BR,2022-08-01 01:53:20,clear sky
1347,Tateyama,34.9833,139.8667,85.24,75,84,10.4,JP,2022-08-01 01:58:49,broken clouds
1348,Yerbogachen,61.2767,108.0108,75.06,61,27,3.6,RU,2022-08-01 01:58:50,scattered clouds
1349,Qaanaaq,77.484,-69.3632,43.9,65,100,2.77,GL,2022-08-01 01:52:49,overcast clouds
1350,Hobart,-42.8794,147.3294,54.27,61,40,14.97,AU,2022-08-01 01:51:29,scattered clouds
1351,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1352,Aktau,43.65,51.2,72.18,53,0,8.08,KZ,2022-08-01 01:58:51,clear sky
1353,Vaini,-21.2,-175.2,80.76,94,75,6.91,TO,2022-08-01 01:51:55,broken clouds
1354,Kutum,14.2,24.6667,68.41,80,100,13.62,SD,2022-08-01 01:54:54,overcast clouds
1355,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1356,Nome,64.5011,-165.4064,58.15,77,100,10.36,US,2022-08-01 01:50:56,overcast clouds
1357,Lewisporte,49.2499,-55.0482,69.55,77,100,9.37,CA,2022-08-01 01:58:52,overcast clouds
1358,Hasaki,35.7333,140.8333,97.29,67,99,5.84,JP,2022-08-01 01:54:48,overcast clouds
1359,Hermanus,-34.4187,19.2345,38.8,74,0,7.54,ZA,2022-08-01 01:51:09,clear sky
1360,Hermanus,-34.4187,19.2345,38.8,74,0,7.54,ZA,2022-08-01 01:51:09,clear sky
1361,Tasiilaq,65.6145,-37.6368,37.62,51,26,4.07,GL,2022-08-01 01:52:48,scattered clouds
1362,Taranagar,28.6709,75.0351,84.15,73,41,14.97,IN,2022-08-01 01:58:53,scattered clouds
1363,Victoria,22.2855,114.1577,92.25,72,90,1.99,HK,2022-08-01 01:48:15,overcast clouds
1364,Mar Del Plata,-38.0023,-57.5575,54.88,84,0,3.0,AR,2022-08-01 01:47:57,clear sky
1365,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1366,Hilo,19.7297,-155.09,83.28,61,20,14.97,US,2022-08-01 01:51:38,few clouds
1367,Torbay,47.6666,-52.7314,67.87,81,20,16.11,CA,2022-08-01 01:53:08,few clouds
1368,Kapaa,22.0752,-159.319,84.52,67,0,14.97,US,2022-08-01 01:52:20,clear sky
1369,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1370,Cape Town,-33.9258,18.4232,55.38,76,0,7.0,ZA,2022-08-01 01:52:37,clear sky
1371,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1372,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1373,Ponta Do Sol,32.6667,-17.1,70.43,78,3,3.85,PT,2022-08-01 01:53:35,clear sky
1374,Lorengau,-2.0226,147.2712,84.65,72,99,11.5,PG,2022-08-01 01:54:57,overcast clouds
1375,Tuktoyaktuk,69.4541,-133.0374,64.4,55,40,4.61,CA,2022-08-01 01:51:38,scattered clouds
1376,Tiksi,71.6872,128.8694,40.28,94,100,17.07,RU,2022-08-01 01:52:36,moderate rain
1377,East London,-33.0153,27.9116,53.49,62,0,6.76,ZA,2022-08-01 01:51:54,clear sky
1378,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1379,Cacule,-14.5033,-42.2222,72.55,62,66,9.08,BR,2022-08-01 01:58:58,broken clouds
1380,Samarai,-10.6167,150.6667,81.34,76,64,11.65,PG,2022-08-01 01:54:58,broken clouds
1381,Esperance,-33.8667,121.9,55.24,51,97,21.41,AU,2022-08-01 01:52:09,overcast clouds
1382,Ler,8.3018,30.1418,71.28,92,100,4.07,SS,2022-08-01 01:53:28,overcast clouds
1383,Bredasdorp,-34.5322,20.0403,41.56,83,0,3.74,ZA,2022-08-01 01:52:07,clear sky
1384,Tuktoyaktuk,69.4541,-133.0374,64.4,55,40,4.61,CA,2022-08-01 01:51:38,scattered clouds
1385,Cape Town,-33.9258,18.4232,55.38,76,0,7.0,ZA,2022-08-01 01:52:37,clear sky
1386,Longyearbyen,78.2186,15.6401,49.84,81,40,6.91,SJ,2022-08-01 01:52:41,scattered clouds
1387,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1388,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1389,Zhangye,38.9342,100.4517,78.24,38,51,8.01,CN,2022-08-01 01:59:01,broken clouds
1390,Sola,-13.8833,167.55,79.92,78,23,17.31,VU,2022-08-01 01:59:01,few clouds
1391,Puerto Ayora,-0.7393,-90.3518,71.55,92,79,5.99,EC,2022-08-01 01:52:42,broken clouds
1392,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1393,Mahebourg,-20.4081,57.7,68.29,88,75,11.5,MU,2022-08-01 01:53:55,broken clouds
1394,Saint-Philippe,-21.3585,55.7679,66.22,79,46,11.79,RE,2022-08-01 01:52:21,scattered clouds
1395,Bluff,-46.6,168.3333,51.8,74,100,16.87,NZ,2022-08-01 01:52:14,overcast clouds
1396,Frankfort,-27.2667,28.4833,49.39,78,68,11.23,ZA,2022-08-01 01:59:03,broken clouds
1397,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1398,Owando,-0.4819,15.8999,72.52,66,45,3.78,CG,2022-08-01 01:59:03,scattered clouds
1399,Belaya Gora,68.5333,146.4167,82.11,35,82,12.41,RU,2022-08-01 01:59:04,broken clouds
1400,Wattegama,6.7989,81.4808,76.82,86,100,5.82,LK,2022-08-01 01:59:04,overcast clouds
1401,Malkangiri,18.35,81.9,80.24,85,100,0.72,IN,2022-08-01 01:59:05,light rain
1402,Ancud,-41.8697,-73.8203,42.22,85,100,1.05,CL,2022-08-01 01:53:25,overcast clouds
1403,Pontianak,-0.0333,109.3333,82.38,78,20,4.61,ID,2022-08-01 01:59:05,few clouds
1404,Jamestown,42.097,-79.2353,71.24,73,0,0.0,US,2022-08-01 01:51:58,clear sky
1405,Vardo,70.3705,31.1107,49.98,100,100,0.0,NO,2022-08-01 01:49:38,fog
1406,Krasnyy Luch,48.1395,38.9371,66.72,69,16,11.36,UA,2022-08-01 01:59:06,few clouds
1407,Hilo,19.7297,-155.09,83.28,61,20,14.97,US,2022-08-01 01:51:38,few clouds
1408,Zhigansk,66.7697,123.3711,71.82,61,64,2.75,RU,2022-08-01 01:52:29,broken clouds
1409,Bathsheba,13.2167,-59.5167,83.01,91,40,19.57,BB,2022-08-01 01:59:07,scattered clouds
1410,Hobyo,5.3505,48.5268,75.06,85,0,21.45,SO,2022-08-01 01:59:07,clear sky
1411,Nikolskoye,59.7035,30.7861,57.79,83,100,4.41,RU,2022-08-01 01:51:52,overcast clouds
1412,New Norfolk,-42.7826,147.0587,53.92,76,54,4.0,AU,2022-08-01 01:51:51,broken clouds
1413,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1414,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1415,Shepetivka,50.1855,27.0637,59.52,85,100,2.44,UA,2022-08-01 01:59:08,overcast clouds
1416,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1417,Yellowknife,62.456,-114.3525,66.72,42,40,8.05,CA,2022-08-01 01:53:20,scattered clouds
1418,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1419,Tasiilaq,65.6145,-37.6368,37.62,51,26,4.07,GL,2022-08-01 01:52:48,scattered clouds
1420,Bluff,-46.6,168.3333,51.8,74,100,16.87,NZ,2022-08-01 01:52:14,overcast clouds
1421,Hilo,19.7297,-155.09,83.28,61,20,14.97,US,2022-08-01 01:51:38,few clouds
1422,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1423,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1424,Cururupu,-1.8283,-44.8683,73.24,98,80,3.51,BR,2022-08-01 01:59:10,broken clouds
1425,Yellowknife,62.456,-114.3525,66.72,42,40,8.05,CA,2022-08-01 01:53:20,scattered clouds
1426,Ternate,0.8,127.4,84.18,67,98,1.61,ID,2022-08-01 01:59:11,overcast clouds
1427,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1428,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1429,Rio Gallegos,-51.6226,-69.2181,39.25,70,0,12.66,AR,2022-08-01 01:51:37,clear sky
1430,Carutapera,-1.195,-46.02,76.08,92,100,4.16,BR,2022-08-01 01:59:12,overcast clouds
1431,Wake Forest,35.9799,-78.5097,79.16,91,100,3.74,US,2022-08-01 01:57:01,overcast clouds
1432,Butaritari,3.0707,172.7902,81.52,78,82,12.97,KI,2022-08-01 01:52:51,light rain
1433,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1434,Yellowknife,62.456,-114.3525,66.72,42,40,8.05,CA,2022-08-01 01:53:20,scattered clouds
1435,Atuona,-9.8,-139.0333,77.23,71,12,12.08,PF,2022-08-01 01:50:26,few clouds
1436,Chokurdakh,70.6333,147.9167,66.87,61,100,8.46,RU,2022-08-01 01:52:27,overcast clouds
1437,Sambalpur,21.45,83.9667,83.26,74,100,4.14,IN,2022-08-01 01:59:15,overcast clouds
1438,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1439,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1440,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1441,Mandalgovi,45.7625,106.2708,76.32,33,97,11.01,MN,2022-08-01 01:50:23,overcast clouds
1442,Santiago Del Estero,-27.7951,-64.2615,62.67,28,0,6.11,AR,2022-08-01 01:59:17,clear sky
1443,Tuktoyaktuk,69.4541,-133.0374,64.4,55,40,4.61,CA,2022-08-01 01:51:38,scattered clouds
1444,Hauterive,46.0901,3.4459,65.16,63,0,3.0,FR,2022-08-01 01:59:17,clear sky
1445,Port Alfred,-33.5906,26.891,51.93,72,0,9.42,ZA,2022-08-01 01:52:24,clear sky
1446,Yellowknife,62.456,-114.3525,66.72,42,40,8.05,CA,2022-08-01 01:53:20,scattered clouds
1447,Chuy,-33.6971,-53.4616,47.03,84,51,5.14,UY,2022-08-01 01:52:46,broken clouds
1448,Vaini,-21.2,-175.2,80.76,94,75,6.91,TO,2022-08-01 01:51:55,broken clouds
1449,Buraydah,26.326,43.975,86.45,51,99,11.65,SA,2022-08-01 01:59:19,overcast clouds
1450,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1451,Vaini,-21.2,-175.2,80.76,94,75,6.91,TO,2022-08-01 01:51:55,broken clouds
1452,Sitka,57.0531,-135.33,57.09,94,100,8.05,US,2022-08-01 01:53:51,light intensity drizzle
1453,Mar Del Plata,-38.0023,-57.5575,54.88,84,0,3.0,AR,2022-08-01 01:47:57,clear sky
1454,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1455,Finnsnes,69.2296,17.9811,49.75,91,100,2.44,NO,2022-08-01 01:59:20,overcast clouds
1456,Avarua,-21.2078,-159.775,77.05,73,75,13.8,CK,2022-08-01 01:50:14,broken clouds
1457,Makakilo City,21.3469,-158.0858,82.56,56,75,14.97,US,2022-08-01 01:59:21,broken clouds
1458,Alofi,-19.0595,-169.9187,80.49,74,3,13.8,NU,2022-08-01 01:54:40,clear sky
1459,Yellowknife,62.456,-114.3525,66.72,42,40,8.05,CA,2022-08-01 01:53:20,scattered clouds
1460,Hobart,-42.8794,147.3294,54.27,61,40,14.97,AU,2022-08-01 01:51:29,scattered clouds
1461,Wanaka,-44.7,169.15,45.3,78,96,6.91,NZ,2022-08-01 01:59:22,overcast clouds
1462,Carson City,39.1638,-119.7674,90.73,36,0,9.22,US,2022-08-01 01:58:36,clear sky
1463,Flinders,-34.5833,150.8552,67.05,51,7,8.99,AU,2022-08-01 01:59:23,clear sky
1464,Kaitangata,-46.2817,169.8464,49.08,64,100,8.1,NZ,2022-08-01 01:52:40,overcast clouds
1465,Port Alfred,-33.5906,26.891,51.93,72,0,9.42,ZA,2022-08-01 01:52:24,clear sky
1466,Carutapera,-1.195,-46.02,76.08,92,100,4.16,BR,2022-08-01 01:59:12,overcast clouds
1467,Iqaluit,63.7506,-68.5145,46.13,80,75,6.91,CA,2022-08-01 01:54:02,broken clouds
1468,Mahibadhoo,3.7833,72.9667,81.99,74,100,22.37,MV,2022-08-01 01:58:17,overcast clouds
1469,Havoysund,70.9963,24.6622,57.43,86,34,4.7,NO,2022-08-01 01:59:24,scattered clouds
1470,Atuona,-9.8,-139.0333,77.23,71,12,12.08,PF,2022-08-01 01:50:26,few clouds
1471,Dakar,14.6937,-17.4441,79.68,76,97,9.48,SN,2022-08-01 01:59:25,overcast clouds
1472,Tuktoyaktuk,69.4541,-133.0374,64.4,55,40,4.61,CA,2022-08-01 01:51:38,scattered clouds
1473,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1474,Arraial Do Cabo,-22.9661,-42.0278,68.11,71,0,11.03,BR,2022-08-01 01:52:30,clear sky
1475,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1476,Nikolskoye,59.7035,30.7861,57.79,83,100,4.41,RU,2022-08-01 01:51:52,overcast clouds
1477,Ponta Do Sol,32.6667,-17.1,70.43,78,3,3.85,PT,2022-08-01 01:53:35,clear sky
1478,Havre-Saint-Pierre,50.2334,-63.5986,59.36,94,100,5.75,CA,2022-08-01 01:59:27,overcast clouds
1479,Puerto Ayora,-0.7393,-90.3518,71.55,92,79,5.99,EC,2022-08-01 01:52:42,broken clouds
1480,Maniitsoq,65.4167,-52.9,44.01,81,34,7.38,GL,2022-08-01 01:56:16,scattered clouds
1481,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1482,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1483,Avarua,-21.2078,-159.775,77.05,73,75,13.8,CK,2022-08-01 01:50:14,broken clouds
1484,Yerbogachen,61.2767,108.0108,75.06,61,27,3.6,RU,2022-08-01 01:58:50,scattered clouds
1485,Inhambane,-23.865,35.3833,65.66,86,9,5.5,MZ,2022-08-01 01:53:24,clear sky
1486,Port Alfred,-33.5906,26.891,51.93,72,0,9.42,ZA,2022-08-01 01:52:24,clear sky
1487,Isangel,-19.55,169.2667,80.71,69,40,10.36,VU,2022-08-01 01:54:16,scattered clouds
1488,Tasiilaq,65.6145,-37.6368,37.62,51,26,4.07,GL,2022-08-01 01:52:48,scattered clouds
1489,Hermanus,-34.4187,19.2345,38.8,74,0,7.54,ZA,2022-08-01 01:51:09,clear sky
1490,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1491,East London,-33.0153,27.9116,53.49,62,0,6.76,ZA,2022-08-01 01:51:54,clear sky
1492,Sinnamary,5.3833,-52.95,78.26,86,98,6.6,GF,2022-08-01 01:59:30,overcast clouds
1493,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1494,Aldama,22.9167,-98.0667,80.37,78,1,6.04,MX,2022-08-01 01:59:31,clear sky
1495,Srednekolymsk,67.45,153.6833,77.81,33,100,12.73,RU,2022-08-01 01:52:00,overcast clouds
1496,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1497,Nizwa,22.9333,57.5333,82.31,67,68,1.43,OM,2022-08-01 01:59:32,broken clouds
1498,Erzin,36.9559,36.2,73.15,88,6,1.21,TR,2022-08-01 01:57:06,clear sky
1499,Luderitz,-26.6481,15.1594,56.61,55,0,5.57,NA,2022-08-01 01:53:06,clear sky
1500,Cape Town,-33.9258,18.4232,55.38,76,0,7.0,ZA,2022-08-01 01:52:37,clear sky
1501,Jamestown,42.097,-79.2353,71.24,73,0,0.0,US,2022-08-01 01:51:58,clear sky
1502,Airai,-8.9266,125.4092,72.84,53,52,2.66,TL,2022-08-01 01:48:53,broken clouds
1503,Chokurdakh,70.6333,147.9167,66.87,61,100,8.46,RU,2022-08-01 01:52:27,overcast clouds
1504,Matara,5.9485,80.5353,78.03,89,85,11.32,LK,2022-08-01 01:58:33,overcast clouds
1505,West Plains,36.7281,-91.8524,76.91,85,81,5.99,US,2022-08-01 01:59:33,broken clouds
1506,Joensuu,62.6012,29.7632,55.89,100,0,3.44,FI,2022-08-01 01:59:34,clear sky
1507,Pevek,69.7008,170.3133,52.2,55,0,11.12,RU,2022-08-01 01:53:35,clear sky
1508,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1509,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1510,Castanos,26.7833,-101.4167,85.23,32,68,12.44,MX,2022-08-01 01:59:35,broken clouds
1511,Puerto Del Rosario,28.5004,-13.8627,73.15,83,100,12.66,ES,2022-08-01 01:59:36,overcast clouds
1512,College,64.8569,-147.8028,68.2,75,100,5.75,US,2022-08-01 01:53:42,light rain
1513,Yellowknife,62.456,-114.3525,66.72,42,40,8.05,CA,2022-08-01 01:53:20,scattered clouds
1514,Padang,-0.9492,100.3543,82.45,77,100,2.26,ID,2022-08-01 01:59:36,overcast clouds
1515,Hualmay,-11.0964,-77.6139,61.99,81,20,9.55,PE,2022-08-01 01:59:37,few clouds
1516,Dikson,73.5069,80.5464,41.31,93,100,8.9,RU,2022-08-01 01:52:20,overcast clouds
1517,Mazatlan,23.2167,-106.4167,85.01,85,100,1.99,MX,2022-08-01 01:55:45,overcast clouds
1518,Faanui,-16.4833,-151.75,78.42,72,10,23.94,PF,2022-08-01 01:52:52,light rain
1519,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1520,Yangambi,0.8102,24.4336,69.04,98,100,2.64,CD,2022-08-01 01:59:17,overcast clouds
1521,Bethel,41.3712,-73.414,77.36,69,100,5.12,US,2022-08-01 01:52:15,overcast clouds
1522,Belle Fourche,44.6714,-103.8522,85.32,31,0,7.67,US,2022-08-01 01:59:40,clear sky
1523,Vaini,-21.2,-175.2,80.76,94,75,6.91,TO,2022-08-01 01:51:55,broken clouds
1524,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1525,Kapaa,22.0752,-159.319,84.52,67,0,14.97,US,2022-08-01 01:52:20,clear sky
1526,Santa Maria,-29.6842,-53.8069,49.3,100,1,0.0,BR,2022-08-01 01:59:41,fog
1527,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1528,Gat,31.61,34.7642,75.88,100,0,2.33,IL,2022-08-01 01:59:42,clear sky
1529,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1530,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1531,Barrow,71.2906,-156.7887,35.62,87,100,9.22,US,2022-08-01 01:52:14,overcast clouds
1532,Kutum,14.2,24.6667,68.41,80,100,13.62,SD,2022-08-01 01:54:54,overcast clouds
1533,Havre,49.5833,0.3333,64.8,88,100,11.5,FR,2022-08-01 01:59:43,overcast clouds
1534,Yarmouth,41.7057,-70.2286,75.0,82,100,5.99,US,2022-08-01 01:59:44,overcast clouds
1535,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1536,Hambantota,6.1241,81.1185,77.34,100,75,6.91,LK,2022-08-01 01:57:55,broken clouds
1537,Soubre,5.7856,-6.6083,71.62,89,100,3.29,CI,2022-08-01 01:59:44,overcast clouds
1538,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1539,Cape Town,-33.9258,18.4232,55.38,76,0,7.0,ZA,2022-08-01 01:52:37,clear sky
1540,Faanui,-16.4833,-151.75,78.42,72,10,23.94,PF,2022-08-01 01:52:52,light rain
1541,Hasaki,35.7333,140.8333,97.29,67,99,5.84,JP,2022-08-01 01:54:48,overcast clouds
1542,Upernavik,72.7868,-56.1549,48.2,69,98,1.81,GL,2022-08-01 01:58:12,overcast clouds
1543,Matara,5.9485,80.5353,78.03,89,85,11.32,LK,2022-08-01 01:58:33,overcast clouds
1544,Belebey,54.1167,54.1167,60.98,79,81,4.54,RU,2022-08-01 01:59:46,broken clouds
1545,Avarua,-21.2078,-159.775,77.05,73,75,13.8,CK,2022-08-01 01:50:14,broken clouds
1546,Caravelas,-17.7125,-39.2481,70.16,90,80,7.9,BR,2022-08-01 01:59:47,broken clouds
1547,Avarua,-21.2078,-159.775,77.05,73,75,13.8,CK,2022-08-01 01:50:14,broken clouds
1548,Kodiak,57.79,-152.4072,62.11,72,75,5.75,US,2022-08-01 01:52:08,broken clouds
1549,Hobart,-42.8794,147.3294,54.27,61,40,14.97,AU,2022-08-01 01:51:29,scattered clouds
1550,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1551,Altay,47.8667,88.1167,74.8,33,0,4.29,CN,2022-08-01 01:59:48,clear sky
1552,Bambous Virieux,-20.3428,57.7575,68.25,88,75,11.5,MU,2022-08-01 01:54:45,broken clouds
1553,Genhe,50.7833,121.5167,77.32,51,34,4.7,CN,2022-08-01 01:59:49,scattered clouds
1554,Mecca,21.4267,39.8261,86.18,27,89,3.2,SA,2022-08-01 01:59:49,overcast clouds
1555,Puerto Ayora,-0.7393,-90.3518,71.55,92,79,5.99,EC,2022-08-01 01:52:42,broken clouds
1556,Saint-Philippe,-21.3585,55.7679,66.22,79,46,11.79,RE,2022-08-01 01:52:21,scattered clouds
1557,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1558,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1559,Kokopo,-4.352,152.2633,86.67,60,63,9.1,PG,2022-08-01 01:55:54,broken clouds
1560,Helong,42.5397,128.9972,79.38,81,100,1.86,CN,2022-08-01 01:59:51,overcast clouds
1561,Verkhnyaya Inta,65.9811,60.3094,60.49,58,17,7.0,RU,2022-08-01 01:52:45,few clouds
1562,Tuktoyaktuk,69.4541,-133.0374,64.4,55,40,4.61,CA,2022-08-01 01:51:38,scattered clouds
1563,Santa Catalina,9.3337,122.8637,85.98,70,100,1.25,PH,2022-08-01 01:59:52,overcast clouds
1564,Hithadhoo,-0.6,73.0833,80.87,73,100,16.44,MV,2022-08-01 01:53:57,overcast clouds
1565,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1566,Itarema,-2.9248,-39.9167,78.37,83,1,12.97,BR,2022-08-01 01:59:54,clear sky
1567,Lahad Datu,5.0268,118.327,78.71,89,100,0.98,MY,2022-08-01 01:59:54,overcast clouds
1568,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1569,Barrow,71.2906,-156.7887,35.62,87,100,9.22,US,2022-08-01 01:52:14,overcast clouds
1570,Gladstone,-23.85,151.25,69.78,64,100,12.66,AU,2022-08-01 01:56:00,overcast clouds
1571,Avarua,-21.2078,-159.775,77.05,73,75,13.8,CK,2022-08-01 01:50:14,broken clouds
